LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate,2020-2021 Adv Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,English: Reading,Gr 4,English Reading,71,68,71,3,11,8
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,English: Reading,Gr 5,English Reading,68,74,74,5,2,4
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,34,52,47,3,14,10
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,55,58,58,0,6,5
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,49,49,49,3,8,1
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,58,63,69,0,5,11
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Mathematics,Gr 8,Mathematics,0,,,0,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,63,,,17,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,61,,,6,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,33,,,0,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,65,,,0,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,45,,,0,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,33,,,0,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Remote Science,Gr 5,Science,33,,,7,,
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,Science,Gr 5,Science,48,49,69,5,7,17
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,61,63,60,6,4,4
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,78,74,74,10,11,14
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,71,73,74,14,6,4
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,72,69,58,12,18,13
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,61,47,64,6,5,4
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,70,72,59,12,9,5
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,64,67,75,2,12,10
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Mathematics,Gr 8,Mathematics,0,0,0,0,0,0
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,77,,,8,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,54,,,0,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,58,,,0,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,54,,,0,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,62,,,0,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,69,,,8,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,77,,,15,,
SCH,112,Hampton City ,30,Francis Asbury Elementary,Elem,KG,5.0,Science,Gr 5,Science,55,73,71,10,19,24
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,79,80,79,5,10,9
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,81,87,81,8,12,12
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,88,88,85,9,7,10
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,,72,75,,10,13
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,81,91,93,13,27,35
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,44,76,87,0,6,5
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,53,91,83,1,5,5
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,91,99,98,5,10,15
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,,0,,,0
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,89,93,91,1,7,7
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,80,,,13,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,69,,,13,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,74,,,0,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,48,,,4,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,66,,,2,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Remote Science,Gr 8,Science,70,,,3,,
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Science,Gr 8,Science,66,76,80,4,3,7
SCH,112,Hampton City ,70,Francis W. Jones Magnet Middle,Middle,6,8.0,Science,End of Course,Biology,,0,,,0,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 3,English Reading,62,77,72,10,8,10
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 4,English Reading,71,77,87,20,12,16
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 5,English Reading,75,76,77,6,8,7
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 6,English Reading,62,78,75,5,14,18
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 7,English Reading,82,78,80,10,9,12
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 8,English Reading,80,82,83,11,11,12
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,English: Writing,Gr 8,Writing,0,72,64,0,13,11
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,History and Social Sciences,Content Specific,Civics & Econ,82,81,88,21,27,18
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,History and Social Sciences,Content Specific,VA Studies,59,79,86,21,27,45
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 3,Mathematics,61,79,75,4,9,11
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 4,Mathematics,71,79,83,11,11,9
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 5,Mathematics,63,80,76,2,14,12
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 6,Mathematics,43,76,87,0,9,13
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 7,Mathematics,49,64,72,2,0,5
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,Gr 8,Mathematics,76,88,85,5,5,5
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,End of Course,Algebra I,95,99,100,10,22,26
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,End of Course,Algebra II,,,0,,,0
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Mathematics,End of Course,Geometry,96,100,100,4,21,19
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 3,English Reading,74,,,14,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 4,English Reading,68,,,10,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 5,English Reading,73,,,17,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 6,English Reading,72,,,8,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 7,English Reading,60,,,9,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote English: Reading,Gr 8,English Reading,52,,,1,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 3,Mathematics,68,,,7,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 4,Mathematics,70,,,5,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 5,Mathematics,73,,,9,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 6,Mathematics,54,,,0,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 7,Mathematics,39,,,0,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Mathematics,Gr 8,Mathematics,66,,,0,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Science,Gr 5,Science,84,,,27,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Remote Science,Gr 8,Science,50,,,1,,
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Science,Gr 5,Science,62,73,70,12,21,14
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Science,Gr 8,Science,65,72,68,6,2,8
SCH,112,Hampton City ,650,George P. Phenix Elementary,Combined,PK,8.0,Science,End of Course,Earth Science,,100,100,,13,30
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,English: Reading,End of Course,English Reading,74,76,76,16,14,11
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,English: Writing,End of Course,Writing,59,68,70,10,15,7
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,History and Social Sciences,End of Course,Geography,44,33,43,0,0,0
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,62,67,54,5,6,4
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,History and Social Sciences,End of Course,World History I,34,48,60,0,2,1
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,History and Social Sciences,End of Course,World History II,0,11,10,0,0,0
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Mathematics,End of Course,Algebra I,56,75,89,0,1,3
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Mathematics,End of Course,Algebra II,69,92,98,2,2,4
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Mathematics,End of Course,Geometry,63,64,85,1,0,0
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Science,End of Course,Biology,49,57,63,3,2,1
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Science,End of Course,Chemistry,29,0,,14,0,
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Science,End of Course,Earth Science,24,34,44,0,3,0
SCH,112,Hampton City ,280,Hampton High,High,9,12.0,Science,End of Course,Science,,0,0,,0,0
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 3,English Reading,62,56,57,6,9,5
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 4,English Reading,67,85,61,9,9,10
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 5,English Reading,78,69,67,11,5,2
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 6,English Reading,75,77,62,18,14,7
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 7,English Reading,77,68,69,9,7,7
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 8,English Reading,73,76,73,16,9,8
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,English: Writing,Gr 8,Writing,0,43,51,0,3,7
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,History and Social Sciences,Content Specific,Civics & Econ,67,72,73,20,14,16
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,History and Social Sciences,Content Specific,VA Studies,46,74,63,8,33,13
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 3,Mathematics,47,45,61,3,3,6
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 4,Mathematics,55,61,60,4,4,5
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 5,Mathematics,67,61,59,7,3,4
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 6,Mathematics,58,59,56,11,4,5
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 7,Mathematics,62,25,31,8,0,1
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,Gr 8,Mathematics,43,68,73,5,5,3
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,End of Course,Algebra I,91,98,98,12,20,15
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,End of Course,Algebra II,0,,0,0,,0
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Mathematics,End of Course,Geometry,100,94,100,0,6,19
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 3,English Reading,50,,,15,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 4,English Reading,48,,,5,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 5,English Reading,57,,,4,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 6,English Reading,70,,,12,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 7,English Reading,61,,,5,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote English: Reading,Gr 8,English Reading,67,,,2,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 3,Mathematics,46,,,4,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 4,Mathematics,47,,,14,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 5,Mathematics,46,,,2,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 6,Mathematics,37,,,4,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 7,Mathematics,20,,,0,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Mathematics,Gr 8,Mathematics,41,,,0,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Science,Gr 5,Science,56,,,8,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Remote Science,Gr 8,Science,80,,,4,,
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Science,Gr 5,Science,67,56,46,14,9,8
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Science,Gr 8,Science,55,59,60,3,2,2
SCH,112,Hampton City ,640,Hunter B. Andrews,Combined,PK,8.0,Science,End of Course,Earth Science,,100,100,,14,30
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,55,77,0,9,11
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,59,67,72,5,10,13
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,53,69,70,3,2,2
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,23,51,66,5,11,19
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,45,56,74,5,6,8
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,50,64,71,8,4,8
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,31,63,75,0,0,11
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,0,0,0,0,0,0
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,38,,,0,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,57,,,5,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,53,,,5,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,32,,,4,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,61,,,0,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,43,,,0,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,81,,,10,,
SCH,112,Hampton City ,250,Jane H. Bryan Elementary,Elem,PK,5.0,Science,Gr 5,Science,28,50,61,3,8,11
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,English: Reading,End of Course,English Reading,86,86,87,25,24,22
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,English: Writing,End of Course,Writing,71,70,69,13,13,10
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,History and Social Sciences,End of Course,Geography,95,100,92,12,3,4
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,19,29,30,4,0,2
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,History and Social Sciences,End of Course,World History I,52,71,86,4,8,10
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,History and Social Sciences,End of Course,World History II,14,32,32,0,0,1
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Mathematics,End of Course,Algebra I,66,90,92,1,1,1
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Mathematics,End of Course,Algebra II,81,74,82,6,4,4
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Mathematics,End of Course,Geometry,56,65,69,0,1,2
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Science,End of Course,Biology,59,62,76,4,4,6
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Science,End of Course,Chemistry,0,50,20,0,0,0
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Science,End of Course,Earth Science,38,43,59,0,1,0
SCH,112,Hampton City ,320,Kecoughtan High,High,9,12.0,Science,End of Course,Science,,0,0,,0,0
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,English: Reading,Gr 3,English Reading,61,58,56,3,5,6
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,English: Reading,Gr 4,English Reading,57,55,60,5,10,7
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,English: Reading,Gr 5,English Reading,64,49,61,2,1,3
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,37,47,62,9,20,14
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,56,61,52,3,9,4
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,39,46,70,0,7,7
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,48,50,52,0,1,6
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Mathematics,Gr 6,Mathematics,,,0,,,0
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,,,0,,,0
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,74,,,10,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,46,,,4,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,46,,,0,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,58,,,6,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,33,,,4,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,46,,,4,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Remote Science,Gr 5,Science,50,,,4,,
SCH,112,Hampton City ,490,Luther W. Machen Elementary ,Elem,PK,5.0,Science,Gr 5,Science,37,40,55,0,1,10
SCH,112,Hampton City ,440,Mary S. Peake Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,42,47,64,0,3,6
SCH,112,Hampton City ,440,Mary S. Peake Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,46,60,64,2,5,6
SCH,112,Hampton City ,440,Mary S. Peake Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,50,59,69,15,1,2
