Div Num,Div Name,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
29,Fairfax County ,Science,End of Course,Chemistry,59,32,33,8,2,3
29,Fairfax County ,Science,End of Course,Earth Science,35,38,43,1,0,0
29,Fairfax County ,Science,End of Course,Science,58,64,58,25,14,2
109,Falls Church City ,English: Reading,Gr 3,English Reading,87,85,84,24,24,22
109,Falls Church City ,English: Reading,Gr 4,English Reading,91,93,90,43,39,28
109,Falls Church City ,English: Reading,Gr 5,English Reading,94,90,92,30,24,29
109,Falls Church City ,English: Reading,Gr 6,English Reading,93,96,92,42,41,28
109,Falls Church City ,English: Reading,Gr 7,English Reading,89,95,94,25,39,31
109,Falls Church City ,English: Reading,Gr 8,English Reading,93,89,93,29,33,36
109,Falls Church City ,English: Reading,End of Course,English Reading,95,97,94,46,58,46
109,Falls Church City ,English: Writing,Gr 8,Writing,89,86,,48,51,
109,Falls Church City ,English: Writing,End of Course,Writing,89,93,94,49,53,60
109,Falls Church City ,History and Social Sciences,Content Specific,Civics & Econ,86,93,93,37,31,29
109,Falls Church City ,History and Social Sciences,Content Specific,VA Studies,90,88,86,51,45,25
109,Falls Church City ,History and Social Sciences,End of Course,VA & US History,91,84,86,9,11,2
109,Falls Church City ,History and Social Sciences,End of Course,World History I,95,89,94,34,35,39
109,Falls Church City ,History and Social Sciences,End of Course,World History II,67,63,69,5,4,2
109,Falls Church City ,Mathematics,Gr 3,Mathematics,86,88,84,25,26,28
109,Falls Church City ,Mathematics,Gr 4,Mathematics,88,91,85,35,41,34
109,Falls Church City ,Mathematics,Gr 5,Mathematics,92,85,90,38,33,39
109,Falls Church City ,Mathematics,Gr 6,Mathematics,77,85,82,17,24,15
109,Falls Church City ,Mathematics,Gr 7,Mathematics,80,87,89,23,24,25
109,Falls Church City ,Mathematics,Gr 8,Mathematics,84,86,87,24,34,28
109,Falls Church City ,Mathematics,End of Course,Algebra I,91,94,97,14,27,36
109,Falls Church City ,Mathematics,End of Course,Algebra II,96,100,96,14,32,11
109,Falls Church City ,Mathematics,End of Course,Geometry,97,92,96,24,20,29
109,Falls Church City ,Mathematics,End of Course,Mathematics,,0,0,,0,0
109,Falls Church City ,Science,Gr 5,Science,84,76,85,28,12,22
109,Falls Church City ,Science,Gr 8,Science,88,85,85,19,21,16
109,Falls Church City ,Science,End of Course,Biology,94,91,98,25,19,16
109,Falls Church City ,Science,End of Course,Chemistry,84,92,85,5,17,23
109,Falls Church City ,Science,End of Course,Earth Science,44,0,0,0,0,0
109,Falls Church City ,Science,End of Course,Science,0,0,0,0,0,0
30,Fauquier County ,English: Reading,Gr 3,English Reading,66,63,65,8,8,7
30,Fauquier County ,English: Reading,Gr 4,English Reading,74,70,73,12,10,13
30,Fauquier County ,English: Reading,Gr 5,English Reading,68,72,72,8,9,8
30,Fauquier County ,English: Reading,Gr 6,English Reading,67,64,70,8,8,7
30,Fauquier County ,English: Reading,Gr 7,English Reading,71,68,69,7,8,8
30,Fauquier County ,English: Reading,Gr 8,English Reading,74,70,68,8,7,8
30,Fauquier County ,English: Reading,End of Course,English Reading,89,84,84,21,21,18
30,Fauquier County ,English: Writing,Gr 8,Writing,0,0,0,0,0,0
30,Fauquier County ,English: Writing,End of Course,Writing,81,79,79,19,16,15
30,Fauquier County ,History and Social Sciences,Content Specific,Civics & Econ,0,0,0,0,0,0
30,Fauquier County ,History and Social Sciences,Content Specific,VA Studies,0,,0,0,,0
30,Fauquier County ,History and Social Sciences,End of Course,Geography,,,0,,,0
30,Fauquier County ,History and Social Sciences,End of Course,VA & US History,36,63,50,0,0,0
30,Fauquier County ,History and Social Sciences,End of Course,World History I,63,25,29,4,1,2
30,Fauquier County ,History and Social Sciences,End of Course,World History II,37,0,11,4,0,0
30,Fauquier County ,Mathematics,Gr 3,Mathematics,64,67,71,6,10,10
30,Fauquier County ,Mathematics,Gr 4,Mathematics,68,68,72,9,9,13
30,Fauquier County ,Mathematics,Gr 5,Mathematics,63,71,71,10,12,12
30,Fauquier County ,Mathematics,Gr 6,Mathematics,49,62,63,2,4,1
30,Fauquier County ,Mathematics,Gr 7,Mathematics,57,54,59,5,5,5
30,Fauquier County ,Mathematics,Gr 8,Mathematics,55,62,59,1,1,1
30,Fauquier County ,Mathematics,End of Course,Algebra I,78,82,90,4,3,5
30,Fauquier County ,Mathematics,End of Course,Algebra II,75,80,79,5,4,5
30,Fauquier County ,Mathematics,End of Course,Geometry,84,81,84,6,3,5
30,Fauquier County ,Mathematics,End of Course,Mathematics,0,80,60,0,7,30
30,Fauquier County ,Science,Gr 5,Science,57,67,64,9,11,13
30,Fauquier County ,Science,Gr 8,Science,62,61,62,3,6,4
30,Fauquier County ,Science,End of Course,Biology,66,75,80,5,6,4
30,Fauquier County ,Science,End of Course,Chemistry,0,29,24,0,0,0
30,Fauquier County ,Science,End of Course,Earth Science,80,88,79,5,4,2
30,Fauquier County ,Science,End of Course,Science,69,60,85,46,30,38
31,Floyd County ,English: Reading,Gr 3,English Reading,64,60,65,9,7,12
31,Floyd County ,English: Reading,Gr 4,English Reading,57,69,64,5,8,9
31,Floyd County ,English: Reading,Gr 5,English Reading,67,62,61,8,3,11
31,Floyd County ,English: Reading,Gr 6,English Reading,70,72,70,9,12,8
31,Floyd County ,English: Reading,Gr 7,English Reading,69,74,68,10,12,10
31,Floyd County ,English: Reading,Gr 8,English Reading,69,65,75,11,4,7
31,Floyd County ,English: Reading,End of Course,English Reading,88,89,86,17,19,25
31,Floyd County ,English: Writing,Gr 8,Writing,56,50,,11,7,
31,Floyd County ,English: Writing,End of Course,Writing,92,92,92,24,21,26
31,Floyd County ,History and Social Sciences,Content Specific,Civics & Econ,61,69,59,3,8,8
31,Floyd County ,History and Social Sciences,Content Specific,VA Studies,45,64,57,7,13,13
31,Floyd County ,History and Social Sciences,End of Course,Geography,78,83,76,5,5,6
31,Floyd County ,History and Social Sciences,End of Course,VA & US History,40,0,32,0,0,0
31,Floyd County ,History and Social Sciences,End of Course,World History I,,,0,,,0
31,Floyd County ,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
31,Floyd County ,Mathematics,Gr 3,Mathematics,70,68,67,12,10,13
31,Floyd County ,Mathematics,Gr 4,Mathematics,49,59,63,2,6,6
31,Floyd County ,Mathematics,Gr 5,Mathematics,61,61,59,9,1,7
31,Floyd County ,Mathematics,Gr 6,Mathematics,54,54,60,5,4,3
31,Floyd County ,Mathematics,Gr 7,Mathematics,56,66,60,7,6,6
31,Floyd County ,Mathematics,Gr 8,Mathematics,63,58,52,4,1,0
31,Floyd County ,Mathematics,End of Course,Algebra I,93,93,90,11,13,6
31,Floyd County ,Mathematics,End of Course,Algebra II,0,,0,0,,0
31,Floyd County ,Mathematics,End of Course,Geometry,80,94,95,7,17,14
31,Floyd County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
31,Floyd County ,Science,Gr 5,Science,56,60,61,9,9,8
31,Floyd County ,Science,Gr 8,Science,57,50,62,5,3,4
31,Floyd County ,Science,End of Course,Biology,84,82,93,11,14,14
31,Floyd County ,Science,End of Course,Chemistry,0,0,0,0,0,0
31,Floyd County ,Science,End of Course,Earth Science,0,33,35,0,0,0
31,Floyd County ,Science,End of Course,Science,0,0,0,0,0,0
32,Fluvanna County ,English: Reading,Gr 3,English Reading,62,67,60,8,6,8
32,Fluvanna County ,English: Reading,Gr 4,English Reading,69,65,79,14,10,14
32,Fluvanna County ,English: Reading,Gr 5,English Reading,61,54,65,6,5,8
32,Fluvanna County ,English: Reading,Gr 6,English Reading,68,63,67,11,10,12
32,Fluvanna County ,English: Reading,Gr 7,English Reading,70,69,68,16,9,10
32,Fluvanna County ,English: Reading,Gr 8,English Reading,69,69,68,13,8,11
32,Fluvanna County ,English: Reading,End of Course,English Reading,86,85,86,25,26,29
32,Fluvanna County ,English: Writing,Gr 8,Writing,56,45,85,10,7,5
32,Fluvanna County ,English: Writing,End of Course,Writing,83,80,84,24,19,24
32,Fluvanna County ,History and Social Sciences,Content Specific,Civics & Econ,74,63,63,23,14,11
32,Fluvanna County ,History and Social Sciences,Content Specific,VA Studies,73,73,81,24,20,25
32,Fluvanna County ,History and Social Sciences,End of Course,Geography,36,45,0,3,0,0
32,Fluvanna County ,History and Social Sciences,End of Course,VA & US History,38,29,32,0,0,0
32,Fluvanna County ,History and Social Sciences,End of Course,World History I,71,67,68,14,14,8
32,Fluvanna County ,History and Social Sciences,End of Course,World History II,0,26,24,0,3,2
32,Fluvanna County ,Mathematics,Gr 3,Mathematics,57,68,67,6,6,4
32,Fluvanna County ,Mathematics,Gr 4,Mathematics,64,72,79,8,14,16
32,Fluvanna County ,Mathematics,Gr 5,Mathematics,41,50,63,1,1,1
32,Fluvanna County ,Mathematics,Gr 6,Mathematics,66,61,74,5,4,7
32,Fluvanna County ,Mathematics,Gr 7,Mathematics,61,58,58,6,4,1
32,Fluvanna County ,Mathematics,Gr 8,Mathematics,55,71,73,4,10,10
32,Fluvanna County ,Mathematics,End of Course,Algebra I,80,81,90,7,8,7
32,Fluvanna County ,Mathematics,End of Course,Algebra II,90,100,94,14,35,20
32,Fluvanna County ,Mathematics,End of Course,Geometry,89,80,61,5,5,0
32,Fluvanna County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
32,Fluvanna County ,Science,Gr 5,Science,64,67,63,16,14,16
32,Fluvanna County ,Science,Gr 8,Science,65,61,62,4,7,6
32,Fluvanna County ,Science,End of Course,Biology,65,68,70,6,9,6
32,Fluvanna County ,Science,End of Course,Chemistry,,0,0,,0,0
32,Fluvanna County ,Science,End of Course,Earth Science,56,52,45,3,0,0
32,Fluvanna County ,Science,End of Course,Science,0,0,0,0,0,0
135,Franklin City ,English: Reading,Gr 3,English Reading,31,29,42,3,1,4
135,Franklin City ,English: Reading,Gr 4,English Reading,34,31,51,7,3,5
135,Franklin City ,English: Reading,Gr 5,English Reading,37,42,32,3,3,1
135,Franklin City ,English: Reading,Gr 6,English Reading,49,39,38,5,1,6
135,Franklin City ,English: Reading,Gr 7,English Reading,56,51,40,7,4,1
135,Franklin City ,English: Reading,Gr 8,English Reading,57,57,48,1,4,4
135,Franklin City ,English: Reading,End of Course,English Reading,81,87,69,21,19,11
135,Franklin City ,English: Writing,Gr 8,Writing,30,8,23,0,2,3
135,Franklin City ,English: Writing,End of Course,Writing,56,67,43,4,6,2
135,Franklin City ,History and Social Sciences,Content Specific,Civics & Econ,43,34,28,0,0,1
135,Franklin City ,History and Social Sciences,Content Specific,VA Studies,47,34,48,12,7,5
135,Franklin City ,History and Social Sciences,End of Course,VA & US History,31,14,18,0,0,0
135,Franklin City ,History and Social Sciences,End of Course,World History I,31,36,75,1,2,2
135,Franklin City ,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
135,Franklin City ,Mathematics,Gr 3,Mathematics,38,31,22,0,1,0
135,Franklin City ,Mathematics,Gr 4,Mathematics,22,28,24,0,1,1
135,Franklin City ,Mathematics,Gr 5,Mathematics,29,8,20,1,0,0
135,Franklin City ,Mathematics,Gr 6,Mathematics,20,7,24,0,0,0
135,Franklin City ,Mathematics,Gr 7,Mathematics,0,,20,0,,0
135,Franklin City ,Mathematics,Gr 8,Mathematics,20,13,0,0,0,0
135,Franklin City ,Mathematics,End of Course,Algebra I,54,73,61,0,0,0
135,Franklin City ,Mathematics,End of Course,Algebra II,55,72,52,0,2,0
135,Franklin City ,Mathematics,End of Course,Geometry,45,0,0,0,0,0
135,Franklin City ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
135,Franklin City ,Science,Gr 5,Science,10,30,29,1,0,1
135,Franklin City ,Science,Gr 8,Science,26,26,28,0,5,1
135,Franklin City ,Science,End of Course,Biology,51,35,53,2,0,0
135,Franklin City ,Science,End of Course,Chemistry,,0,0,,0,0
135,Franklin City ,Science,End of Course,Earth Science,0,0,0,0,0,0
135,Franklin City ,Science,End of Course,Science,0,0,0,0,0,0
33,Franklin County ,English: Reading,Gr 3,English Reading,71,71,71,8,9,12
33,Franklin County ,English: Reading,Gr 4,English Reading,77,74,73,17,11,15
33,Franklin County ,English: Reading,Gr 5,English Reading,80,74,76,8,8,7
33,Franklin County ,English: Reading,Gr 6,English Reading,72,76,71,9,7,13
33,Franklin County ,English: Reading,Gr 7,English Reading,71,71,71,10,9,6
33,Franklin County ,English: Reading,Gr 8,English Reading,74,69,73,9,9,7
33,Franklin County ,English: Reading,End of Course,English Reading,89,84,85,24,19,18
33,Franklin County ,English: Writing,Gr 8,Writing,55,59,,7,14,
33,Franklin County ,English: Writing,End of Course,Writing,0,,0,0,,0
33,Franklin County ,History and Social Sciences,Content Specific,Civics & Econ,74,74,77,17,21,23
33,Franklin County ,History and Social Sciences,Content Specific,VA Studies,70,75,72,27,31,32
33,Franklin County ,History and Social Sciences,End of Course,Geography,0,0,0,0,0,0
33,Franklin County ,History and Social Sciences,End of Course,VA & US History,29,0,0,0,0,0
33,Franklin County ,History and Social Sciences,End of Course,World History I,66,19,36,11,0,0
33,Franklin County ,History and Social Sciences,End of Course,World History II,37,0,0,0,0,0
33,Franklin County ,Mathematics,Gr 3,Mathematics,73,75,76,10,14,10
33,Franklin County ,Mathematics,Gr 4,Mathematics,74,77,78,8,8,10
33,Franklin County ,Mathematics,Gr 5,Mathematics,78,81,76,11,14,9
33,Franklin County ,Mathematics,Gr 6,Mathematics,70,68,72,11,9,13
33,Franklin County ,Mathematics,Gr 7,Mathematics,72,78,84,11,12,16
33,Franklin County ,Mathematics,Gr 8,Mathematics,65,64,69,7,3,2
33,Franklin County ,Mathematics,End of Course,Algebra I,82,81,85,8,12,12
33,Franklin County ,Mathematics,End of Course,Algebra II,100,100,100,44,55,52
33,Franklin County ,Mathematics,End of Course,Geometry,88,84,84,9,5,9
33,Franklin County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
33,Franklin County ,Science,Gr 5,Science,66,68,72,12,18,14
33,Franklin County ,Science,Gr 8,Science,70,67,70,9,7,5
33,Franklin County ,Science,End of Course,Biology,68,69,76,7,8,4
33,Franklin County ,Science,End of Course,Chemistry,0,0,0,0,0,0
33,Franklin County ,Science,End of Course,Earth Science,49,44,62,4,3,2
33,Franklin County ,Science,End of Course,Science,0,67,0,0,40,0
34,Frederick County ,English: Reading,Gr 3,English Reading,65,62,59,7,9,7
34,Frederick County ,English: Reading,Gr 4,English Reading,67,67,64,11,9,8
34,Frederick County ,English: Reading,Gr 5,English Reading,65,66,64,6,7,5
34,Frederick County ,English: Reading,Gr 6,English Reading,65,62,59,10,9,7
34,Frederick County ,English: Reading,Gr 7,English Reading,64,61,60,6,7,6
34,Frederick County ,English: Reading,Gr 8,English Reading,66,60,61,9,7,7
34,Frederick County ,English: Reading,End of Course,English Reading,88,84,79,28,20,19
34,Frederick County ,English: Writing,Gr 8,Writing,55,45,,12,7,
34,Frederick County ,English: Writing,End of Course,Writing,80,77,74,26,21,17
34,Frederick County ,History and Social Sciences,Content Specific,Civics & Econ,70,67,66,17,11,12
34,Frederick County ,History and Social Sciences,Content Specific,VA Studies,57,65,61,16,18,17
34,Frederick County ,History and Social Sciences,End of Course,Geography,,0,,,0,
34,Frederick County ,History and Social Sciences,End of Course,VA & US History,40,37,17,4,3,1
34,Frederick County ,History and Social Sciences,End of Course,World History I,71,76,68,15,14,10
34,Frederick County ,History and Social Sciences,End of Course,World History II,24,13,8,4,1,0
34,Frederick County ,Mathematics,Gr 3,Mathematics,63,64,63,7,7,5
34,Frederick County ,Mathematics,Gr 4,Mathematics,58,61,60,7,6,7
34,Frederick County ,Mathematics,Gr 5,Mathematics,57,58,59,7,6,7
34,Frederick County ,Mathematics,Gr 6,Mathematics,46,51,53,5,5,4
34,Frederick County ,Mathematics,Gr 7,Mathematics,43,46,48,1,1,0
34,Frederick County ,Mathematics,Gr 8,Mathematics,50,49,54,1,2,2
34,Frederick County ,Mathematics,End of Course,Algebra I,81,78,84,5,4,6
34,Frederick County ,Mathematics,End of Course,Algebra II,95,93,88,19,31,68
34,Frederick County ,Mathematics,End of Course,Geometry,86,76,82,7,9,7
34,Frederick County ,Mathematics,End of Course,Mathematics,50,0,50,25,0,0
34,Frederick County ,Science,Gr 5,Science,56,60,60,8,11,11
34,Frederick County ,Science,Gr 8,Science,57,51,57,4,4,4
34,Frederick County ,Science,End of Course,Biology,71,73,72,8,5,3
34,Frederick County ,Science,End of Course,Chemistry,0,26,17,0,4,0
34,Frederick County ,Science,End of Course,Earth Science,39,39,39,0,0,0
34,Frederick County ,Science,End of Course,Science,67,0,69,42,0,25
110,Fredericksburg City ,English: Reading,Gr 3,English Reading,43,44,42,4,6,6
110,Fredericksburg City ,English: Reading,Gr 4,English Reading,49,52,51,5,5,8
110,Fredericksburg City ,English: Reading,Gr 5,English Reading,62,54,60,7,7,5
110,Fredericksburg City ,English: Reading,Gr 6,English Reading,50,59,51,4,7,8
110,Fredericksburg City ,English: Reading,Gr 7,English Reading,48,55,60,4,7,4
110,Fredericksburg City ,English: Reading,Gr 8,English Reading,51,53,60,4,6,8
110,Fredericksburg City ,English: Reading,End of Course,English Reading,81,78,77,28,18,19
110,Fredericksburg City ,English: Writing,Gr 8,Writing,38,44,,8,12,
110,Fredericksburg City ,English: Writing,End of Course,Writing,25,24,18,4,0,0
110,Fredericksburg City ,History and Social Sciences,Content Specific,Civics & Econ,40,49,47,4,4,3
110,Fredericksburg City ,History and Social Sciences,Content Specific,VA Studies,40,50,47,10,10,10
110,Fredericksburg City ,History and Social Sciences,End of Course,Geography,39,47,54,2,3,3
110,Fredericksburg City ,History and Social Sciences,End of Course,VA & US History,12,24,29,0,0,1
110,Fredericksburg City ,History and Social Sciences,End of Course,World History I,30,19,38,1,0,1
110,Fredericksburg City ,History and Social Sciences,End of Course,World History II,19,10,11,0,0,3
110,Fredericksburg City ,Mathematics,Gr 3,Mathematics,44,54,44,4,6,5
110,Fredericksburg City ,Mathematics,Gr 4,Mathematics,34,50,49,4,3,7
110,Fredericksburg City ,Mathematics,Gr 5,Mathematics,47,50,56,7,9,7
110,Fredericksburg City ,Mathematics,Gr 6,Mathematics,8,27,31,0,0,0
110,Fredericksburg City ,Mathematics,Gr 7,Mathematics,22,32,38,2,5,3
110,Fredericksburg City ,Mathematics,Gr 8,Mathematics,31,31,45,2,1,2
110,Fredericksburg City ,Mathematics,End of Course,Algebra I,68,75,77,1,3,7
110,Fredericksburg City ,Mathematics,End of Course,Algebra II,88,92,87,7,15,7
110,Fredericksburg City ,Mathematics,End of Course,Geometry,51,63,56,5,7,1
110,Fredericksburg City ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
110,Fredericksburg City ,Science,Gr 5,Science,41,39,52,7,10,10
110,Fredericksburg City ,Science,Gr 8,Science,35,37,45,2,2,0
110,Fredericksburg City ,Science,End of Course,Biology,64,49,70,6,1,5
110,Fredericksburg City ,Science,End of Course,Chemistry,0,0,0,0,0,0
110,Fredericksburg City ,Science,End of Course,Earth Science,13,33,23,0,0,0
110,Fredericksburg City ,Science,End of Course,Science,0,0,0,0,0,0
111,Galax City ,English: Reading,Gr 3,English Reading,65,69,62,12,8,4
111,Galax City ,English: Reading,Gr 4,English Reading,59,74,72,10,10,13
